,Match Datetime,Match Type,Team name,scaled midfield,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP defence,ISP attack,Tactic,Tactic skill,Total exp,Style of play,Average goals,Actual goals,Defender_number,Mid_number,Forward_number,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP defence_,ISP attack_,Tactic_,Tactic skill_,Total exp_,Style of play_,Average goals_,Actual goals_,Defender_number_,Mid_number_,Forward_number_,HomeOrAway_,MT,Opponent,Match Date,Formation,Formation_,Tactic short,campaign,scaled_midfield
0,2024-06-14 20:00:00,Round 1 in Europe Cup,MagyarorszÃ¡g,15.88341537344821,12.687155709134164,13.663090763682947,13.175123236408556,10.5,18.5,18.75,18.5,13.0,14.0,13.5,11.0,8.25,(no tactic),0,12.75,-50,1.7,2,3,5,2,A,Suomi,11.75,16.75,14.5,17.25,16.0,16.0,15.75,11.75,9.5,(no tactic),0,12.25,0,2.4,4,2,5,3,H,CC,Suo,2024-06-14,3-5-2,2-5-3,N,88,15.88341537344821
1,2024-06-07 20:00:00,Friendly match,MagyarorszÃ¡g,,,,,8.75,17.75,16.75,16.0,19.25,11.5,12.5,10.25,7.5,(no tactic),0,10.75,0,2.2,3,3,5,2,A,Uganda,7.5,16.0,15.5,13.25,14.25,12.5,12.25,10.75,8.75,Pressing,9,10.5,-40,1.0,2,2,5,3,H,F,Uga,2024-06-07,3-5-2,2-5-3,N,88,
2,2024-05-31 20:00:00,Friendly match,MagyarorszÃ¡g,,,,,8.25,10.25,13.0,15.0,10.75,15.25,13.5,9.75,8.25,(no tactic),0,10.0,0,2.0,2,2,5,3,A,Bahrain,7.5,19.25,18.75,13.5,12.5,9.0,10.75,11.0,7.5,(no tactic),0,15.75,-10,1.3,3,4,4,2,H,F,Bah,2024-05-31,2-5-3,4-4-2,N,88,
3,2024-05-24 20:00:00,Friendly match,MagyarorszÃ¡g,,,,,7.0,21.25,26.0,22.75,12.5,11.25,13.0,11.25,8.0,Counter-attacks,23,13.75,-100,1.6,0,5,3,2,H,Israel,9.0,17.5,18.75,18.0,13.25,11.75,13.25,10.75,7.0,Play creatively,20,10.0,0,1.2,2,4,4,2,A,F,Isr,2024-05-24,5-3-2,4-4-2,CA,86,
4,2024-05-17 20:00:00,Friendly match,MagyarorszÃ¡g,,,,,11.75,16.5,15.75,17.75,14.25,13.75,14.25,10.75,8.25,(no tactic),0,14.25,0,2.9,2,3,4,3,H,Kazakhstan,8.0,16.5,16.25,16.5,12.0,12.0,12.75,9.25,7.0,(no tactic),0,7.75,0,0.7,0,3,5,2,A,F,Kaz,2024-05-17,3-4-3,3-5-2,N,86,
5,2024-05-10 20:00:00,Quarterfinals in Nations Cup,MagyarorszÃ¡g,17.619407694989526,12.817182984881882,16.079738653760906,14.914540200589826,17.0,14.25,15.75,16.75,13.75,17.25,16.0,11.5,9.25,(no tactic),0,15.25,0,3.6,2,3,5,2,N,Cabo Verde,18.25,6.75,10.5,8.0,13.5,21.5,14.75,12.25,11.75,Attack in the Middle,27,23.75,100,3.5,4,2,5,3,A,NC,Cab,2024-05-10,3-5-2,2-5-3,N,86,17.619407694989526
6,2024-05-03 20:00:00,Round 17 in Nations Cup,MagyarorszÃ¡g,14.009457600627137,14.028211378413793,14.948094091752404,14.258182056748446,14.0,16.75,16.5,16.5,15.25,16.25,15.5,12.0,9.25,(no tactic),0,14.0,0,2.8,3,3,5,2,H,Cuba,15.0,11.5,12.25,15.0,13.75,18.25,17.5,10.25,8.25,(no tactic),0,11.25,100,2.5,3,3,5,2,A,NC,Cub,2024-05-03,3-5-2,3-5-2,N,86,14.009457600627137
7,2024-04-26 20:00:00,Round 16 in Nations Cup,MagyarorszÃ¡g,13.724884440322052,12.28498044950021,12.757479697557912,12.28498044950021,13.5,19.25,20.0,19.5,13.0,13.5,13.0,11.75,9.0,(no tactic),0,14.25,0,2.1,4,3,5,2,H,Hanguk,13.5,13.25,15.5,17.75,13.5,15.75,15.25,11.0,8.0,(no tactic),0,13.0,0,1.7,1,3,5,2,A,NC,Han,2024-04-26,3-5-2,3-5-2,N,86,13.724884440322052
8,2024-04-19 20:00:00,Round 15 in Nations Cup,MagyarorszÃ¡g,11.369674479479615,12.164877214415746,12.164877214415746,11.930937267984675,10.75,21.5,25.0,21.5,13.0,13.0,12.75,12.25,9.0,Counter-attacks,19,13.5,-100,1.4,1,4,4,2,H,CuraÃ§ao,14.0,17.5,16.75,17.5,13.75,15.75,14.25,11.25,8.25,(no tactic),0,15.25,-10,1.2,1,3,5,2,A,NC,Cur,2024-04-19,4-4-2,3-5-2,CA,86,11.369674479479615
9,2024-04-12 20:00:00,Round 14 in Nations Cup,MagyarorszÃ¡g,11.886640982289755,12.689744725612714,13.822757647542423,12.689744725612714,13.75,19.0,17.75,19.25,14.0,15.25,14.0,11.5,9.25,(no tactic),0,13.75,-100,2.0,1,3,5,2,H,Norge,14.0,18.0,16.75,17.5,13.5,15.0,13.75,11.75,8.25,Play creatively,23,15.25,-100,1.9,2,3,5,2,A,NC,Nor,2024-04-12,3-5-2,3-5-2,N,86,11.886640982289755
10,2024-04-05 20:00:00,Round 13 in Nations Cup,MagyarorszÃ¡g,12.75893786210585,15.306726827123002,15.306726827123002,15.306726827123002,12.75,18.0,17.25,17.75,16.75,16.75,16.75,11.5,9.0,(no tactic),0,12.75,0,1.0,1,3,5,2,H,Island,11.5,22.5,24.75,24.75,8.0,6.5,8.75,11.75,7.5,Pressing,15,13.0,-100,0.4,0,4,5,1,A,NC,Isl,2024-04-05,3-5-2,4-5-1,N,86,12.75893786210585
11,2024-03-29 20:00:00,Round 12 in Nations Cup,MagyarorszÃ¡g,10.675876713152379,12.584670462792602,12.584670462792602,12.813482653025194,10.5,19.25,22.75,22.75,13.75,13.75,14.0,12.0,9.25,Counter-attacks,18,14.5,-100,1.1,2,4,4,2,H,Colombia,9.5,23.25,23.25,24.0,16.25,8.25,14.0,11.75,8.75,Counter-attacks,17,12.75,-100,1.1,1,4,4,2,A,NC,Col,2024-03-29,4-4-2,4-4-2,CA,86,10.675876713152379
12,2024-03-22 20:00:00,Round 11 in Nations Cup,MagyarorszÃ¡g,11.371701374818105,11.690417133310135,12.148864864028178,12.607312594746222,10.75,20.25,25.5,21.75,12.75,13.25,13.75,11.75,8.75,Counter-attacks,19,14.0,-100,1.1,2,4,4,2,H,Andorra,12.0,20.75,23.0,19.5,9.5,9.0,9.75,11.75,8.5,(no tactic),0,12.25,-100,0.6,1,4,5,1,A,NC,And,2024-03-22,4-4-2,4-5-1,CA,86,11.371701374818105
13,2024-03-15 20:00:00,Round 10 in Nations Cup,MagyarorszÃ¡g,13.618356374021895,13.469822033262739,13.237583722344416,13.469822033262739,15.75,19.5,19.0,19.25,14.5,14.25,14.5,11.75,8.75,(no tactic),0,12.5,20,1.9,3,3,5,2,H,Osterreich,10.25,20.75,21.75,22.25,12.0,15.75,16.0,12.0,9.75,Counter-attacks,18,14.5,-100,1.6,1,4,4,2,A,NC,Ost,2024-03-15,3-5-2,4-4-2,N,86,13.618356374021895
14,2024-03-08 20:00:00,Round 9 in Nations Cup,MagyarorszÃ¡g,15.904939009894493,14.336649211737612,13.63156810296363,14.101622175479617,13.25,18.5,18.5,18.0,15.25,14.5,15.0,11.75,8.5,(no tactic),0,14.25,20,2.0,5,3,5,2,A,Portugal,12.75,15.25,16.25,17.0,16.5,18.75,18.25,11.5,9.25,(no tactic),0,12.75,20,2.3,3,3,5,2,H,NC,Por,2024-03-08,3-5-2,3-5-2,N,86,15.904939009894493
15,2024-03-01 20:00:00,Round 8 in Nations Cup,MagyarorszÃ¡g,14.007214551175807,15.295263793206285,17.685148760894766,13.622344315824348,13.75,15.25,15.0,13.5,16.0,18.5,14.25,10.75,8.75,(no tactic),0,12.5,100,2.4,3,2,5,3,H,Cabo Verde,9.25,20.5,21.0,22.75,14.25,13.0,16.25,12.5,9.5,Counter-attacks,17,21.0,-80,1.8,1,4,4,2,A,NC,Cab,2024-03-01,2-5-3,4-4-2,N,86,14.007214551175807
16,2024-02-23 20:00:00,Round 7 in Nations Cup,MagyarorszÃ¡g,13.281803020527004,15.194045023020774,16.38107979044427,13.769603302112577,12.5,17.25,16.0,13.75,16.0,17.25,14.5,10.75,8.5,(no tactic),0,11.25,30,1.9,1,3,5,2,H,Belize,6.75,25.5,24.0,25.25,18.0,8.0,5.0,10.25,7.25,Counter-attacks,19,11.25,-100,0.9,1,5,3,2,A,NC,Bel,2024-02-23,3-5-2,5-3-2,N,86,13.281803020527004
