,Match Datetime,Match Type,Team name,scaled midfield,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP defence,ISP attack,Tactic,Tactic skill,Total exp,Style of play,Average goals,Actual goals,Defender_number,Mid_number,Forward_number,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP defence_,ISP attack_,Tactic_,Tactic skill_,Total exp_,Style of play_,Average goals_,Actual goals_,Defender_number_,Mid_number_,Forward_number_,HomeOrAway_,MT,Opponent,Match Date,Formation,Formation_,Tactic short,campaign,scaled_midfield
0,2024-07-19 12:00:00,Round 8 in Asia and Oceania Cup,Pilipinas,9.404741075563468,17.174282418839006,7.293188424438481,17.644810704286648,7.75,20.0,21.5,20.0,18.25,7.75,18.75,11.5,8.5,Counter-attacks,18,13.5,-80,1.2,0,4,4,2,A,Viá»‡t Nam,16.75,19.75,20.0,19.75,10.5,11.25,12.0,11.75,8.75,(no tactic),0,12.75,0,1.8,4,3,5,2,H,CC,Viá»‡,2024-07-19,4-4-2,3-5-2,CA,88,9.404741075563468
1,2024-07-12 12:00:00,Round 7 in Asia and Oceania Cup,Pilipinas,13.858209718719108,11.970845756819422,11.031955893539468,17.134740004859175,16.75,16.75,15.25,16.0,12.75,11.75,18.25,11.5,9.0,(no tactic),0,13.25,20,1.3,0,3,5,2,H,Brunei,8.0,26.5,27.5,26.0,15.0,4.75,4.25,11.75,6.25,Counter-attacks,23,11.5,-100,0.5,0,5,4,1,A,CC,Bru,2024-07-12,3-5-2,5-4-1,N,88,13.858209718719108
2,2024-07-05 12:00:00,Round 6 in Asia and Oceania Cup,Pilipinas,9.587108849410535,6.552141767637977,8.19017720954747,19.188415176654075,8.25,22.5,24.5,22.75,7.0,8.75,20.5,12.75,9.5,Counter-attacks,21,16.25,-70,1.0,0,5,3,2,A,Mongol Uls,15.5,16.25,15.25,16.0,13.5,13.25,14.5,10.75,8.75,(no tactic),0,11.5,60,1.9,0,3,5,2,H,CC,Mon,2024-07-05,5-3-2,3-5-2,CA,88,9.587108849410535
3,2024-06-28 12:00:00,Round 5 in Asia and Oceania Cup,Pilipinas,7.013959916906897,16.314338493680452,7.2249213329156285,10.953912988614018,7.5,23.5,26.0,21.25,17.5,7.75,11.75,12.75,9.0,Counter-attacks,21,16.75,-100,1.0,2,5,3,2,A,Bahrain,17.0,17.0,16.0,16.0,13.5,14.5,14.0,10.5,7.25,(no tactic),0,16.0,0,1.3,2,3,5,2,H,CC,Bah,2024-06-28,5-3-2,3-5-2,CA,88,7.013959916906897
4,2024-06-24 12:00:00,Round 4 in Asia and Oceania Cup,Pilipinas,13.189103817507151,13.711555355326237,11.387562922220095,11.387562922220095,14.25,18.0,17.25,17.75,14.75,12.25,12.25,12.0,8.75,(no tactic),0,12.5,-10,1.0,1,3,5,2,H,Hayastan,17.5,17.0,16.5,17.5,12.5,13.0,14.25,11.75,9.25,(no tactic),0,18.5,-20,1.9,1,3,5,2,A,CC,Hay,2024-06-24,3-5-2,3-5-2,N,88,13.189103817507151
5,2024-06-21 12:00:00,Round 3 in Asia and Oceania Cup,Pilipinas,12.932124098338544,10.841285835156318,10.841285835156318,13.905127484222234,13.0,17.25,19.0,19.0,11.5,11.5,14.75,12.25,8.75,(no tactic),0,13.5,20,1.8,2,3,5,2,H,Viá»‡t Nam,13.5,16.5,14.75,14.0,15.75,14.5,12.75,11.25,9.0,(no tactic),0,12.75,0,1.8,1,3,5,2,A,CC,Viá»‡,2024-06-21,3-5-2,3-5-2,N,88,12.932124098338544
6,2024-06-17 12:00:00,Round 2 in Asia and Oceania Cup,Pilipinas,9.793602298508983,14.553425315095286,8.186301739741099,17.73698710277238,7.5,24.0,20.75,20.0,16.0,9.0,19.5,12.75,9.0,Counter-attacks,19,13.75,-80,1.4,1,4,4,2,A,Brunei,12.75,16.75,16.5,16.75,11.75,12.0,13.25,10.5,6.75,(no tactic),0,12.25,0,1.6,3,3,5,2,H,CC,Bru,2024-06-17,4-4-2,3-5-2,CA,88,9.793602298508983
7,2024-06-14 12:00:00,Round 1 in Asia and Oceania Cup,Pilipinas,11.768746686962322,9.473873935309038,10.184414480457214,13.737117206198104,9.75,22.25,21.0,19.5,10.0,10.75,14.5,13.5,9.5,(no tactic),0,17.25,-10,1.5,3,3,5,2,H,Mongol Uls,10.5,16.0,16.25,17.75,12.0,14.25,12.25,10.5,8.5,(no tactic),0,11.75,-50,1.7,0,3,5,2,A,CC,Mon,2024-06-14,3-5-2,3-5-2,N,88,11.768746686962322
8,2024-06-07 20:00:00,Friendly match,Pilipinas,,,,,6.75,11.25,12.25,10.5,11.75,5.25,4.75,9.0,7.75,(no tactic),0,11.5,0,0.7,1,4,5,1,H,Suriname,7.25,13.0,17.0,15.5,10.0,8.75,9.25,10.0,8.0,Play creatively,20,9.0,50,3.1,1,4,5,1,A,F,Sur,2024-06-07,4-5-1,4-5-1,N,88,
9,2024-05-31 20:00:00,Friendly match,Pilipinas,,,,,5.5,10.25,11.25,10.75,8.25,5.5,5.5,11.5,8.75,Long shots,8,11.75,70,0.3,0,4,4,2,A,Palestine,9.25,19.75,20.5,19.75,9.75,11.25,11.75,11.5,8.75,(no tactic),0,13.25,-20,4.3,3,4,4,2,H,F,Pal,2024-05-31,4-4-2,4-4-2,LS,88,
10,2024-05-24 20:00:00,Friendly match,Pilipinas,,,,,6.5,16.0,16.5,13.25,4.25,5.5,10.0,11.5,7.0,(no tactic),0,14.5,100,0.1,0,4,5,1,A,China,11.25,19.75,19.25,18.0,13.0,12.75,12.0,10.75,7.75,(no tactic),0,14.0,0,3.6,3,3,5,2,H,F,Chi,2024-05-24,4-5-1,3-5-2,N,86,
11,2024-05-17 20:00:00,Friendly match,Pilipinas,,,,,6.5,12.75,13.0,12.75,6.5,4.5,6.25,11.0,8.25,Pressing,10,12.75,-100,0.2,0,4,4,2,A,Senegal,7.5,14.0,12.25,14.25,19.25,12.0,19.25,9.75,6.75,Attack on wings,23,14.25,60,2.7,1,3,4,3,H,F,Sen,2024-05-17,4-4-2,3-4-3,Pr,86,
12,2024-05-10 20:00:00,Friendly match,Pilipinas,,,,,4.75,17.5,18.0,18.75,7.25,4.0,7.5,11.75,8.25,Counter-attacks,19,15.75,-90,0.6,2,5,3,2,A,Al Urdun,5.5,18.0,20.0,15.75,6.0,10.25,10.75,9.5,7.0,(no tactic),0,7.0,-100,0.8,0,4,4,2,H,F,Al ,2024-05-10,5-3-2,4-4-2,CA,86,
13,2024-05-03 20:00:00,Friendly match,Pilipinas,,,,,10.0,16.25,16.5,17.0,13.25,12.5,12.5,10.75,8.5,Play creatively,20,11.25,-50,1.7,2,3,5,2,H,Hayastan,7.5,16.75,20.25,19.75,4.75,7.0,6.75,10.75,8.5,Pressing,10,14.0,-100,0.4,0,4,5,1,A,F,Hay,2024-05-03,3-5-2,4-5-1,PC,86,
14,2024-04-26 20:00:00,Friendly match,Pilipinas,,,,,8.5,24.5,27.0,24.5,8.25,8.0,8.25,11.25,7.5,Counter-attacks,17,10.0,-80,7.4,8,4,4,2,A,Chinese Taipei,6.25,3.25,4.75,5.0,7.0,8.75,6.5,5.75,7.75,Play creatively,17,8.0,100,0.4,0,4,4,2,H,F,Chi,2024-04-26,4-4-2,4-4-2,CA,86,
15,2024-04-19 20:00:00,Friendly match,Pilipinas,,,,,8.25,20.75,21.0,20.75,15.0,11.75,12.5,11.0,8.75,Counter-attacks,18,10.0,-100,1.4,2,4,4,2,A,Trinidad & Tobago,8.25,20.25,22.25,18.5,6.75,8.5,9.0,10.5,7.0,Play creatively,20,9.0,-100,0.8,1,4,4,2,H,F,Tri,2024-04-19,4-4-2,4-4-2,CA,86,
16,2024-04-12 20:00:00,Friendly match,Pilipinas,,,,,9.25,16.75,16.5,15.75,12.0,12.5,13.5,9.75,6.75,(no tactic),0,10.25,0,1.5,3,3,5,2,A,Bolivia,4.25,19.25,21.5,22.0,3.75,7.75,16.75,10.5,7.0,Counter-attacks,20,9.0,-100,0.9,0,5,3,2,H,F,Bol,2024-04-12,3-5-2,5-3-2,N,86,
17,2024-04-05 20:00:00,Friendly match,Pilipinas,,,,,5.75,22.5,23.5,21.5,12.75,10.75,6.25,11.75,8.25,Counter-attacks,22,11.75,-50,0.5,0,5,3,2,H,RD Congo,11.0,19.5,22.0,19.0,7.75,9.0,11.25,11.5,7.75,(no tactic),0,13.75,0,0.6,2,4,5,1,A,F,RD ,2024-04-05,5-3-2,4-5-1,CA,86,
18,2024-03-29 20:00:00,Friendly match,Pilipinas,,,,,9.25,15.5,15.75,16.75,12.25,12.75,13.25,10.0,7.75,(no tactic),0,10.5,0,1.5,2,3,5,2,A,MoÃ§ambique,6.75,19.75,22.75,19.0,12.75,7.5,10.25,11.25,7.75,Counter-attacks,19,9.5,-100,1.3,0,5,4,1,H,F,MoÃ§,2024-03-29,3-5-2,5-4-1,N,86,
19,2024-03-22 20:00:00,Friendly match,Pilipinas,,,,,7.75,16.5,19.5,17.75,12.5,11.5,12.75,11.0,7.5,(no tactic),0,11.75,0,2.0,1,4,4,2,H,Sakartvelo,8.25,10.0,15.0,16.0,12.5,13.5,11.75,8.75,6.75,(no tactic),0,9.75,0,1.7,5,2,5,3,A,F,Sak,2024-03-22,4-4-2,2-5-3,N,86,
20,2024-03-15 20:00:00,Friendly match,Pilipinas,,,,,6.0,16.75,19.5,18.75,10.0,10.5,10.75,10.25,8.0,Counter-attacks,17,9.75,-100,0.9,0,4,4,2,A,Malaysia,5.75,17.0,19.0,17.75,11.25,11.25,11.25,10.5,7.75,(no tactic),0,10.5,0,0.7,2,4,4,2,H,F,Mal,2024-03-15,4-4-2,4-4-2,CA,86,
21,2024-03-08 20:00:00,Match 10 in round I of World Cup,Pilipinas,13.832164901133028,12.292977512456579,22.694727715304452,12.765784339858756,13.75,7.5,11.5,7.75,13.0,24.0,13.5,11.0,11.5,Attack in the Middle,25,18.0,100,3.2,4,2,5,3,H,Scotland,12.75,17.75,16.5,17.25,11.75,13.0,12.25,10.5,7.75,(no tactic),0,12.75,0,3.2,5,3,5,2,A,WC1,Sco,2024-03-08,2-5-3,3-5-2,AIM,86,13.832164901133028
