,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,scaled midfield,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
0,2025-10-17 12:00:00,92,Asia and Oceania Cup,Malaysia,7.2245,11.8001,13.9674,8.0,24.75,23.0,25.75,7.5,12.25,14.5,9.5,13.0,Counter-attacks,23,0,5-3-2,5,3,2,0,-10,16,ZQUPTQEQEQUWEH,2440201000,A,Indonesia,15.5,17.25,17.5,17.75,14.0,13.5,15.75,8.25,11.25,Normal,0,0,3-5-2,3,5,2,2,1,14,ZQEQEUQTHTQUEP,114300,H,38537548,12.4863,Ind,2025-10-17,CA,CC,12.486335672531672,hardca,NDWWND-N-ONN-N
1,2025-10-10 12:00:00,92,Asia and Oceania Cup,Malaysia,12.9715,13.2117,13.4519,14.5,18.25,17.0,17.5,13.5,13.75,14.0,9.0,12.25,Normal,0,0,3-5-2,3,5,2,1,0,15,ZQEPETUQUQUHEP,20001000,H,Hong Kong,9.75,22.25,23.25,21.5,13.25,10.75,11.75,9.0,12.25,Counter-attacks,16,0,4-4-2,4,4,2,1,-10,13,UQPETPHUEUQQEQ,2002041000,A,38537527,14.9176,Hon,2025-10-10,N,CC,14.917588554589395,bal,NN-N-DNNNONN-N
2,2025-10-03 12:00:00,92,Asia and Oceania Cup,Malaysia,9.1909,13.1972,12.9615,13.0,18.75,18.25,18.75,9.75,14.0,13.75,9.0,12.5,Normal,0,0,3-5-2,3,5,2,2,0,15,ZQEPEQQHUQUPEH,2003100000,H,Myanmar,15.75,12.5,15.25,14.25,12.5,18.0,16.25,9.75,11.25,Play creatively,22,0,2-5-3,2,5,3,3,6,13,ZESEETHUHHQQQU,30000000,A,38537506,16.5594,Mya,2025-10-03,N,CC,16.559389103323113,bal,ND-N-NMONNNN-N
3,2025-09-26 12:00:00,92,Asia and Oceania Cup,Malaysia,12.2389,11.279,10.7991,14.25,18.75,20.25,20.0,12.75,11.75,11.25,8.5,12.25,Normal,0,0,3-5-2,3,5,2,3,1,15,ZQEPEQUQUQUZEH,2000000300,A,Dhivehi Raajje,14.0,16.5,16.0,16.0,14.5,17.75,14.75,9.5,11.25,Normal,0,0,3-4-3,3,4,3,1,5,14,ZQEHEZQQEUQPQU,3003000,H,38537485,17.1464,Dhi,2025-09-26,N,CC,17.14636980912702,bal,ND-N-NNNNNMN-N
4,2025-09-19 12:00:00,92,Asia and Oceania Cup,Malaysia,6.1086,11.7473,13.8618,8.25,22.0,24.75,26.5,6.5,12.5,14.75,8.5,12.5,Counter-attacks,23,0,5-3-2,5,3,2,1,-10,15,ZZUPTQEEQQQHEH,2004011000,A,Hayastan,12.0,16.0,14.75,15.25,16.5,18.25,16.25,9.25,11.0,Normal,0,0,3-4-3,3,4,3,2,5,17,ZUEQEUQHEHQUQQ,0,H,38537463,11.8625,Hay,2025-09-19,CA,CC,11.862543891255912,hardca,NDNNWN--OONN-N
5,2025-09-15 12:00:00,92,Asia and Oceania Cup,Malaysia,14.7696,7.9529,12.7246,8.75,25.0,23.25,23.25,16.25,8.75,14.0,8.25,12.0,Counter-attacks,17,0,4-4-2,4,4,2,0,-10,14,ZQTEUZUUEQQHEH,2402000044,H,Indonesia,10.0,21.25,23.75,21.25,13.0,10.5,12.0,7.75,11.25,Counter-attacks,20,0,4-4-2,4,4,2,1,-10,13,ZUQEUUTUEQQQEW,0,A,38537443,11.3361,Ind,2025-09-15,CA,CC,11.336057413064829,442ca,NDW-NDNN-NNW-W
6,2025-09-12 12:00:00,92,Asia and Oceania Cup,Malaysia,11.244,13.118,12.8837,13.75,18.25,19.0,19.25,12.0,14.0,13.75,8.0,11.5,Normal,0,0,3-5-2,3,5,2,2,-2,14,ZZEUEQUUQQQHEH,2003000300,A,Hong Kong,12.75,19.25,19.75,21.0,10.0,12.75,8.0,12.5,14.0,Long shots,16,0,3-5-2,3,5,2,0,-10,11,ZPETEQTPTZPQEU,2023000300,H,38537422,17.4849,Hon,2025-09-12,N,CC,17.48489878653604,bal,ND-N-NMNNNMN-N
7,2025-09-08 12:00:00,92,Asia and Oceania Cup,Malaysia,11.8785,11.8785,13.9747,7.0,23.25,21.5,22.0,12.75,12.75,15.0,8.25,11.5,Counter-attacks,18,0,4-4-2,4,4,2,3,-9,13,ZZUETQQQEUUHEH,2040000000,A,Myanmar,12.25,13.5,12.0,14.5,16.0,18.75,16.0,8.75,10.5,Play creatively,23,0,2-5-3,2,5,3,3,10,11,ZHEEEHQZHHUUQU,31000000,H,38537401,11.6092,Mya,2025-09-08,CA,CC,11.60919880700121,442ca,NDN-WNNN-NNN-N
8,2025-09-05 12:00:00,92,Asia and Oceania Cup,Malaysia,12.3721,10.9166,11.4017,10.5,19.25,20.0,20.5,12.75,11.25,11.75,8.0,11.25,Normal,0,0,3-5-2,3,5,2,3,0,15,ZZEUETUHZQUZEH,300,H,Dhivehi Raajje,10.25,16.25,15.75,15.0,13.75,16.0,13.25,9.0,11.25,Normal,0,0,3-5-2,3,5,2,0,0,15,ZQEQEZQHUUQHEU,3000300,A,38537380,16.0967,Dhi,2025-09-05,N,CC,16.09673914983916,bal,NN-N-NNNNNMN-N
9,2025-08-29 20:00:00,92,Friendly,Malaysia,,,,7.75,14.0,15.75,13.75,13.5,12.5,13.5,7.5,9.5,Normal,0,0,3-5-2,3,5,2,2,0,10,ZZEUEQUHHUQZEU,3010204200,A,Cabo Verde,7.5,12.75,16.0,12.75,11.0,7.5,8.5,7.5,9.25,Pressing,13,0,5-4-1,5,4,1,1,10,10,ZQQPPUPQPEUEHE,0,H,38552574,,Cab,2025-08-29,N,F,,bal,NM-N-ONDNWDN-N
10,2025-08-22 20:00:00,92,Friendly,Malaysia,,,,9.0,14.0,13.25,15.0,10.25,13.25,10.75,9.0,10.25,Normal,0,0,3-5-2,3,5,2,0,0,11,ZTEUEQUQHUHZEP,0,H,Slovensko,9.5,17.5,18.0,19.25,11.75,13.75,10.75,9.5,11.25,Normal,0,0,3-4-3,3,4,3,2,-10,10,ZUEHEQUpTEHQWU,123203000,A,38518510,,Slo,2025-08-22,N,F,,bal,NN-N-NNNNNNN-N
11,2025-08-15 20:00:00,90,Friendly,Malaysia,,,,9.75,19.0,17.0,17.25,13.75,13.0,13.0,9.25,11.75,Normal,0,0,3-5-2,3,5,2,3,0,13,ZTEPEQUQHUQZEW,0,A,Sverige,8.25,18.75,21.25,20.75,12.5,6.5,13.5,7.5,10.75,Counter-attacks,16,0,4-5-1,4,5,1,0,-10,10,UUQEUUQUpQQEQE,142410,H,38397430,,Sve,2025-08-15,N,F,,bal,NN-N-NNNNNNN-N
12,2025-08-08 20:00:00,90,Friendly,Malaysia,,,,10.75,16.75,20.5,20.5,11.0,8.75,12.5,7.25,11.5,Normal,0,0,4-5-1,4,5,1,0,1,13,ZQHEPQTUQHUTEE,0,A,Turkiye,6.5,17.75,17.0,19.25,8.75,12.0,11.0,8.5,10.5,Play creatively,21,0,4-3-3,4,3,3,0,-10,10,ZQQQEQQEQEUQPQ,2001202000,H,38288675,,Tur,2025-08-08,N,F,,bal,NNN-NNNNNNNN--
13,2025-08-01 20:00:00,90,Friendly,Malaysia,,,,10.5,17.0,18.25,20.25,11.0,10.75,12.0,8.0,11.0,Normal,0,0,3-5-2,3,5,2,5,1,13,ZQEPEQTUQHUTEW,0,A,Zambia,5.75,9.5,11.5,6.75,4.75,5.0,5.5,8.25,8.25,Normal,0,0,4-5-1,4,5,1,0,0,15,UPPEHPUZQHPEUE,0,H,37948135,,Zam,2025-08-01,N,F,,bal,NN-N-NNNNNNN-N
14,2025-07-25 20:00:00,90,Nations Cup,Malaysia,13.2542,14.8267,13.9281,13.5,16.5,15.25,16.75,14.75,16.5,15.5,9.0,11.75,Normal,0,0,2-5-3,2,5,3,5,-2,15,ZQEEEQQQpQUTWZ,30200000,A,Dawlat Qatar,14.5,15.25,13.75,10.25,18.5,20.25,9.25,8.5,9.25,Normal,0,0,2-5-3,2,5,3,2,0,12,ZPEHEEUHUHHUQU,1111003000,H,37909390,15.505,Daw,2025-07-25,N,NC,15.50504255455268,bal,NN---NMNDNNNNN
15,2025-07-18 20:00:00,90,Nations Cup,Malaysia,13.8325,14.5128,13.6057,13.25,18.0,16.0,18.0,15.25,16.0,15.0,9.25,11.5,Normal,0,0,2-5-3,2,5,3,4,-2,15,ZTEEEQQHpQUZWT,200000,A,Misr,12.25,14.5,16.0,15.75,12.75,14.75,13.5,8.75,11.25,Normal,0,0,3-5-2,3,5,2,2,-1,13,ZPEHETUZQQTHEP,3000300,H,37868630,15.923,Mis,2025-07-18,N,NC,15.922984812927854,bal,NN---NNNDNNNNN
16,2025-07-11 20:00:00,90,Nations Cup,Malaysia,13.0867,14.0051,12.8572,11.75,17.5,14.25,16.0,14.25,15.25,14.0,9.0,11.0,Normal,0,0,2-5-3,2,5,3,3,0,14,ZTEEEQUQHZQZTP,0,H,Tounes,6.5,17.75,20.75,17.0,4.25,8.75,11.5,6.25,9.5,Counter-attacks,16,0,5-3-2,5,3,2,1,-10,8,ZZPZZZEEHHQEQU,2004324000,A,37826957,14.0301,Tou,2025-07-11,N,NC,14.030095299119552,bal,NN---NNNNNNNNN
17,2025-07-04 20:00:00,90,Nations Cup,Malaysia,14.0022,17.0874,15.1888,12.0,16.25,13.0,15.5,14.75,18.0,16.0,9.5,11.0,Normal,0,0,2-5-3,2,5,3,3,0,15,ZTEEEQUQQZQZTU,30000000,H,Grenada,5.5,22.25,18.5,20.25,9.75,6.5,7.5,6.5,9.5,Counter-attacks,15,0,5-3-2,5,3,2,0,-10,5,TTQHQHQHEEQUWE,404224200,A,37784568,14.3318,Gre,2025-07-04,N,NC,14.331813375157614,bal,NN---NMNNNNNNN
18,2025-06-27 20:00:00,90,Nations Cup,Malaysia,12.399,14.1348,12.399,12.0,17.25,14.25,18.5,12.5,14.25,12.5,9.0,11.0,Normal,0,0,2-5-3,2,5,3,4,0,15,ZQEEEQTQQHUZPU,0,H,GuinÃ©e,4.25,19.75,20.25,15.25,3.25,4.75,2.5,5.5,9.0,Pressing,10,0,5-4-1,5,4,1,0,-10,4,QQPHQUTQPQEZEE,2000220000,A,37741979,14.3442,Gui,2025-06-27,N,NC,14.34415584518709,bal,NN---NNNNNNNNN
19,2025-06-20 20:00:00,90,Nations Cup,Malaysia,15.5031,17.5035,15.2531,11.5,15.5,12.75,16.25,15.5,17.5,15.25,9.25,11.0,Normal,0,0,2-5-3,2,5,3,0,0,13,ZQEEEQQQQHUZWU,0,A,Burkina Faso,6.5,18.0,19.75,16.75,11.0,8.0,9.25,5.25,8.5,Pressing,9,0,4-4-2,4,4,2,0,-10,5,ZHUETQUHEUQpEP,40,H,37702079,16.5297,Bur,2025-06-20,N,NC,16.52970791873851,bal,NN---NNNNNNNNN
20,2025-06-13 20:00:00,90,Nations Cup,Malaysia,14.0985,13.3565,16.0772,11.75,17.25,16.5,18.0,14.25,13.5,16.25,9.5,12.0,Normal,0,0,3-5-2,3,5,2,0,1,15,ZQEUEQQQQUUZET,4000,A,Costa Rica,7.25,22.75,25.0,23.25,17.5,7.25,14.25,9.0,12.5,Counter-attacks,19,0,4-4-2,4,4,2,1,-10,13,ZHHEUUUUEUUQEQ,2002144144,H,37661636,17.0033,Cos,2025-06-13,N,NC,17.00333117476814,bal,NN-N-NNNNWNN-N
21,2025-06-06 20:00:00,90,Nations Cup,Malaysia,13.6349,10.4696,11.9305,9.0,21.0,22.5,22.25,14.0,10.75,12.25,7.75,11.5,Counter-attacks,17,0,4-4-2,4,4,2,0,-10,15,ZQHEUQQTEQUWEZ,41000,A,Äªtyoppya,12.25,17.0,16.25,17.5,11.0,12.5,11.25,8.0,10.5,Play creatively,24,0,3-5-2,3,5,2,1,-10,16,ZQEUEZQUQHQUEU,2023000300,H,37619620,13.2604,Äªty,2025-06-06,CA,NC,13.26040060352154,442ca,NNN-NNNW-ONN-N
22,2025-05-30 20:00:00,90,Nations Cup,Malaysia,12.4369,12.6807,13.9,8.25,19.75,19.5,23.25,12.75,13.0,14.25,8.25,11.75,Counter-attacks,18,0,4-4-2,4,4,2,1,-6,15,ZQHETQQQEQUPEZ,40011000,H,Brunei,11.25,7.5,12.5,12.75,12.5,19.25,16.5,9.5,10.75,Attack in the middle,22,0,2-5-3,2,5,3,1,10,12,ZEEUEUQUUTQUWQ,110000,A,37575363,10.605,Bru,2025-05-30,CA,NC,10.604955263271783,442ca,NNN-WNNO-ONN-N
23,2025-05-23 20:00:00,90,Nations Cup,Malaysia,13.9306,13.6862,13.9306,13.75,18.0,16.75,18.25,14.25,14.0,14.25,9.25,11.5,Normal,0,0,3-5-2,3,5,2,1,-1,15,ZQEUEQQQQUUZET,0,A,Slovenija,14.0,16.5,15.25,14.5,18.5,20.0,14.75,9.5,11.5,Normal,0,0,3-4-3,3,4,3,1,6,13,ZQEQEHUEUPQQPH,310000,H,37517131,16.7141,Slo,2025-05-23,N,NC,16.714121268087293,bal,NN-N-NNNNNNN-N
24,2025-05-16 20:00:00,90,Nations Cup,Malaysia,13.238,13.238,14.2186,8.75,20.25,19.75,23.5,13.5,13.5,14.5,8.5,12.0,Counter-attacks,19,0,4-4-2,4,4,2,1,-6,15,ZQHETQQQEQUTEZ,40011000,A,Paraguay,6.75,24.5,25.0,24.25,5.25,3.75,17.0,7.5,11.5,Counter-attacks,18,0,5-4-1,5,4,1,1,-10,9,ZUHHUHHEpHUEEQ,2004222414,H,37489571,12.9123,Par,2025-05-16,CA,NC,12.912260185235173,442ca,NNN-WNNO-ONN-N
